"","ident","AQP4","SLC1A3","rna_HEPACAM","CD44","NGFR","NCAM1","CD24","rna_FUT4","CXCR4","PDGFRA","rna_ITGB2","rna_ITGB1","rna_TF","NKX2-2","rna_PROM1","MAP2"
"633","Radial Glia - 2",0,0.104654833379224,0,0,0.261476358473853,3.30475966841252,6.48353873749185,0,0.165809644298272,0,0,0,0,0,0,1.58373853834749
"634","Neurons - 2",0,0.0139259930579984,0,0,2.09763723947211,6.60201699773493,10.3742359205543,0,1.02809560917676,0.00236244413149976,0,0,0,0,0,4.05132416676413
"635","NPC",0,0.0264156756808544,0,0,0.175658966820661,8.8075693764899,13.3492538094363,0,0.142112623594728,0,0,2,0,0.0758741250279569,0,2.36073977413542
"636","Radial Glia - 2",0,0.0120857465599777,0,0.00383094142169909,0.336306945220639,1.26038494552082,7.28208021467952,0,-0.0528895166707715,0,0,0,0,0,0,1.11316937411434
"637","Radial Glia - 1",0,0.233128693268507,0,0.00245015458043559,0.282817591317288,0.0771250149525971,2.78811571831959,0,0.651591713257873,0,0,0,0,0,0,0.152702715519019
"638","Mixed",0,0.0190909924833615,0,0,0.734156510951209,0.233671224584677,0.662361875913034,0,0.301235332575051,0,0,2,0,0,0,2.02191469805686
"639","Astrocytes",0.113035242938259,1.23768999420932,0,0.665855602391872,-0.109080367671337,1.90243826426874,6.63532419311998,0,4.18232554659886,-0.0723526116351162,0,1,0,0.0573351007391427,0,3.39964422235397
"640","Radial Glia - 2",0,0.144016998484272,0,0,0.130043073220184,2.81784368850105,11.3765579422625,0,0.353338343380241,0.0479309973618016,0,1,0,0.0165337161150227,0,9.77111293400925
"641","Neurons - 2",0,0.0965727171244661,0,0,4.76931697207264,36.7641885019241,39.3220819810008,0,0.362839335930954,0.0102798131417364,0,5,0,0,0,52.4098882625053
"642","Neurons - 1",0,0.0465534573960286,0,0,0.0394178796472121,4.21302358532319,26.8104900411818,0,-0.0175356208362374,-0.00152515733102676,0,0,0,0,0,-0.0296412215361919
"643","Neurons - 1",0,0.0316859173177606,0,0,-0.0559124126186358,0.281281272103489,16.817504230386,0,0.0191678058606185,0.021129531745598,0,0,0,0,0,4.63237032418192
"644","Mixed",0,0.0093784175627113,0,0,0.0374713492301124,0.156780841999245,0.563605781931463,0,0.243498280702804,0,0,0,0,0,0,0.374893579732463
"645","Astrocytes",0.217608642297746,0.609451276236453,0,0.455285851128855,-0.012685470936357,1.90357968384179,3.4386587854891,0,0.0645730826125577,-0.0223378171859641,0,3,0,0.0544854352618016,0,0.829109106458519
"646","Radial Glia - 2",0,0.0291009861219586,0,0,0.313669988887854,2.09662486855934,9.86962991489887,0,-0.145905291162243,0,0,3,0,0.00364403587337187,0,3.03286115086702
"647","Radial Glia - 2",0.0027566471687741,0.060770643432821,0,0.0027566471687741,0.155271600388775,0.786612202560614,2.9875287092853,0,0.064746472586584,0,0,0,0,0.00802130886617978,0,0.830756719927426
"648","Radial Glia - 1",0,-0.190738601596804,0,0,0.0487105027665454,0.0686562608241631,3.78216543086945,0,0.248297279545096,-0.0642962464616211,0,0,0,0,0,1.03993194728473
"649","Radial Glia - 1",0,1.08187206681628,0,0,0.179636684199591,-0.0779336840363914,2.60576892833551,0,1.44718996067065,0,0,0,0,0,0,0.869356491071005
"650","Radial Glia - 1",0,-0.16923362783974,0,0,0.035409196185115,0.0930809533701661,6.09210939004957,0,1.13351389033899,-0.0570067100438775,0,1,0,0,0,0.218702677332979
"651","Radial Glia - 1",0,0.868364613855024,0,-0.00135700875151648,0.255940925198927,3.72567419903734,6.54845162524071,0,9.2922811067854,0,0,1,0,0,0,2.97540086031156
"652","Radial Glia - 2",0,-0.00579486003069662,0,0.00120846132086238,-0.352365145016394,0.678693383600703,12.8730284714882,0,0.506415167068603,0.137744472125029,0,0,0,0,0,0.065589016774982
"653","Radial Glia - 2",0,0.0563656887602076,0,1,0.0616148778448188,2.25913368356433,3.39807217181031,0,0.106943628067394,0.00359184019422154,0,0,0,0,0,4.55115247568271
"654","Radial Glia - 2",0,0.0192750126769358,0,0,-0.0871680385527164,0.147277344261327,8.51832908549652,0,0.0767521306703211,0.0163723816399308,0,1,0,0,0,1.53799901500102
"655","Radial Glia - 1",0,0.0841209479507471,0,0,-0.00346997962151998,0.0238928609038984,6.18284687148549,0,1.0594940972326,0,0,1,0,0,0,2.18876052101824
"656","Mixed",0,0.0327552786476116,0,0,-0.223034395967672,0.236594153149448,11.0754437264212,0,0.844949673890635,0,0,2,0,0,0,0.72893795517344
"657","NPC",0,0.043812326829685,0,0,0.134720777123241,0.708876891469967,9.69646114622339,0,0.260323791626948,0.000414531772128539,0,0,0,0.0842262101700115,0,1.88153016498248
"658","NPC",0,0.030798635277234,0,0,0.00828764579006604,0.744287053786587,5.97269713140541,0,0.0712484503155805,0.00110676863019696,0,0,0,0.0284770299610508,0,8.91562749895287
"659","NPC",0,0.00154110656123274,0,0,-0.081051832343786,2.6487922940967,4.96053222235921,0,0.0944299150785598,0.00693162098396482,0,1,0,0,0,4.25057521672225
"660","Radial Glia - 2",0,0.201320914757688,0,0,0.166152145551404,1.36125488419861,5.04584315265109,0,0.570251587093997,0,0,1,0,0,0,1.34839113907896
"661","Mixed",0,0.00675373167563152,0,0,-0.0548477338739606,0.229169436266523,4.60129207325918,0,0.45123232180757,0,0,0,0,0,0,0.755330937476985
"662","Neurons - 2",0,0.0266233889297092,0,0,-0.0811009808195116,12.2870420157846,19.1282371465272,0,-0.0912856081571197,0.0314374553621378,0,1,0,0,0,10.3933462017463
"663","Mixed",0,0.0692528360595965,0,0.0302494704716747,-0.0943439838291419,7.28179795930675,3.19424640146947,0,0.34199581064334,0.0103396305989295,0,0,0,0,0,3.79026762463172
"664","Neurons - 1",0,0,0,0,0.0186811746437965,0.400675271904873,5.60945780216813,0,0.0594559388864372,0,0,1,0,0.00369899602950177,0,3.0894519484075
"665","Radial Glia - 1",0,0.186307714201418,0,0,0.107370409551366,0.8170364032243,18.4592601449152,0,1.13602839117392,0,0,2,0,0.00667432865698646,0,1.669043876034
"666","Mixed",0,1.19069691744761,0,0,0.116644262507668,1.38946005179325,1.16281926467041,0,0.388523523735581,0,0,0,0,0,0,0.237944071098243
"667","Neurons - 2",0,0.020814793056891,0,0,0.0297736770290356,17.5148827567417,12.2596782881947,0,-0.493563626389788,0.0278500638186226,0,1,0,0,0,12.2890582905292
"668","Neurons - 2",0,0.0459175513474816,0,0,-0.0528693519955121,12.1541920058898,32.9431621343721,0,0.856183636996304,0.212199047165307,0,5,0,0,0,10.8334390455725
"669","Radial Glia - 1",0,0.19322935740882,0,0,0.0681332601940128,2.54151948796002,2.59473185581379,0,0.452064631602944,0,0,0,0,0.0279888898374281,0,0.914098072722445
"670","Radial Glia - 2",0,0.0589885569798164,0,0,-0.0169344841431517,3.36811072415926,13.7941603532223,0,0.293886038535717,0.063589995491422,0,0,0,0.0175108375278266,0,5.49385769937244
"671","Radial Glia - 1",0,3.01720534986902,0,0.0520055440344693,-0.0802380129016357,1.78357741721263,22.221185506252,0,2.0479718968976,0.044029206908491,0,1,0,0,0,6.40736105936034
"672","Neurons - 2",0,0.134794007466982,0,0,3.00964067559645,22.6941927951672,49.2219519973577,0,0.161292471193316,0.0510341653073684,0,5,0,0,0,28.358405704558
"673","Neurons - 2",0.00487094384278106,0.200716114693518,0,0,2.61788596522138,34.2274660017706,44.812938705427,0,0.453480697798901,0.000346011504736144,0,4,0,0,0,29.508519019786
"674","Neurons - 2",0,0.0615418742782509,0,0,0.0515172534581113,5.02335582466491,15.4830108160942,0,0.166403041756425,0.0680119003509215,0,0,0,0,0,13.2209827561709
"675","Radial Glia - 2",0,0.124522312384128,0,0,0.229919911896264,2.13464034805792,14.1772106872164,0,0.0267352181733764,0,0,0,0,0,0,6.54566697400696
"676","Mixed",0,0.0293320279763932,0,0,0.0784973662481376,2.22965112815917,0.446192450587722,0,0.22962308115033,0,0,3,0,0,0,4.22917960858049
"677","Radial Glia - 2",0,0.0120115771973679,0,0,-0.0902535753428965,4.09005026208248,5.60452956544622,0,1.4051445841424,0.104257730583188,0,0,0,0,0,2.32454868845819
"678","Neurons - 1",0,-0.0365629892976509,0,0.00060510412100931,-0.0153848187957925,1.1213523616689,11.4313746064873,0,0.167187421477307,0,0,0,0,0.0104686742126832,0,4.5314046086837
"679","Neurons - 1",0,0.00387981381858964,0,0.000222781280248674,-0.00258959297341357,0.945561606693038,10.8338876405523,0,0.244088671915745,0.0776235482728731,0,0,0,0.00832076796687278,0,6.33549667045499
"680","Neurons - 1",0,-0.0311190109889019,0,5.30800256793584e-05,0.0257984175865213,0.0774771531021486,13.5492305808203,0,0.135288324533924,0,0,1,0,0.0155296088084222,0,2.36394317919819
"681","Mixed",0,-0.0173929620708836,0,0,-0.225546291599006,0.191129326312496,1.6789164163893,0,0.293648778016577,0,0,0,0,0,0,0.382645692971874
"682","Mixed",0,0.0430579199121474,0,0,0.0508335852714063,1.13613778577025,4.38117289180915,0,0.250243014864339,0,0,2,0,0,0,0.142520117985922
"683","Neurons - 2",0,0.00775626255341858,0,0,0.120091916380393,2.84902782059859,18.7487069083129,0,3.56310739462544,0.0205152307253101,0,0,0,0,0,4.08681543080151
"684","Astrocytes",0.199502750815422,0.381063478524582,0,0.172342739222708,-0.0404730367195299,0.562544484589125,5.32980418927922,0,-0.123521275110571,-0.0378655263319372,0,1,0,0.031173270699451,0,0.28776605369502
"685","Radial Glia - 2",0,0.000245883251535606,0,3.16184901249649e-05,-0.00912565609688087,1.01265542598859,3.68308570859043,0,1.22676320908776,0.147672821412876,0,1,0,0,0,-0.0488298883301521
"686","Mixed",0,0.00901650689591644,0,-0.00506893321881596,0.313825465342895,0.194675796509672,3.84051288290332,0,0.19944723200387,0,0,2,0,0,0,0.496768934472869
"687","Mixed",0,0.00158910773783789,0,-0.0295908771454693,0.342171710552637,0.0661585739798529,2.58504973845707,0,0.238474086764531,0,0,0,0,0.0117653157900623,0,-0.0730156344686527
"688","Neurons - 2",0,0.0749980552909307,0,0,-0.107235924034865,7.08832898459698,3.62382554163895,0,3.13848470270914,0.063386104020035,0,1,0,0,0,8.11242320449325
"689","Radial Glia - 2",0,0.431636418452341,0,0,0.213055408988099,1.1088395920469,3.35210001722294,0,1.90898373964404,0,0,1,0,0,0,-0.265164393637865
"690","NPC",0,0.0404955360464231,0,0,1.09650923255868,0.681110925944847,10.1538702593739,0,0.164158340620306,0.000481038702463112,0,0,0,0.0501572565807725,0,0.84613332125877
"691","Radial Glia - 1",0,0.00844821506328149,0,0,0.0449590166860065,0.403387698117301,4.17969242002323,0,0.168044477951535,-0.0381078476363559,0,0,0,0,0,0.202532827775224
"692","Radial Glia - 2",0,0.160999191130019,0,0.0679769378310045,0.0961035973326555,0.991290753986597,14.2589761362374,0,2.38106036275439,0,0,1,0,0,0,1.41371666143022
"693","Neurons - 2",0,0.0630574519229486,0,0,-0.206731439459559,10.4881956812594,36.7455476173379,0,0.137074226739845,0.0901366422335609,0,4,0,0,0,15.8508661287965
"694","Neurons - 1",0,-0.0190996533810755,0,0.000123896009503543,-0.00807762105830141,0.899212303927791,14.2050623254399,0,0.702113025598116,0,0,1,0,0.0120452335835333,0,1.41031836017094
"695","Mixed",0,-0.0020093842158749,0,0.0129213014573932,0.997174200798235,0.290681152662077,1.13824185594602,0,0.502310477874587,0,0,0,0,0,0,0.501648919722106
"696","NPC",0,0.00300693962530224,0,0,0.912078769831792,2.9587798005846,12.0085712374269,0,-0.0225702889340761,0.0155758337699893,0,0,0,0.0014718506816519,0,3.68674603140665
"697","Radial Glia - 1",0,0.269027986960376,0,0,0.0795367878247399,0.241528253394359,8.65504359798832,0,0.575199834970182,0,0,1,0,0,0,0.38161320594408
"698","Mixed",0,0.0168790833802921,0,0,-0.293113748349493,0.318187354784794,1.70101127690404,0,0.719466331548092,0,0,4,0,0,0,1.67987732319114
"699","Neurons - 2",0,0.0190468468508761,0,0,0.813506627112783,5.25554824765104,30.5932204578971,0,-0.179087096943315,0.0402432517736978,0,1,0,0,0,4.85250795786133
"700","Radial Glia - 1",0,0.252975402467603,0,0,0.203965863857256,1.11983642748727,2.00576234159251,0,1.12978446963199,0,0,1,0,0,0,1.48290582472781
"701","Neurons - 1",0,0,0,0,0.0161079992824011,6.34326047392712,17.9172633672645,0,0.089732685404872,0,0,0,0,0.00413217524799929,0,1.95127162328179
"702","Radial Glia - 1",0,-0.224610695227441,0,0,0.0575423572533233,0.431065412550571,1.9491604444044,0,1.4287618340951,0,0,1,0,0.00875610663737728,0,0.361296348310898
"703","Mixed",0,-0.0296653118340075,0,-0.0585422644536947,-0.177019086028701,0.446449645271425,7.3468772811097,0,0.191515043169619,0,0,0,0,0,0,0.162923633799435
"704","Mixed",0,0.0739787111419259,0,0,0.0152267482544069,0.322111952463708,4.5080550432069,0,0.27721750913756,0,0,3,0,0,0,1.95062753081265
"705","NPC",0,0.0409072751156498,0,0,0.1700242766705,0.3620616277352,12.3941314877712,0,0.256914196468034,0.00273800890558213,0,0,0,0.0548597728550142,0,2.26341542911077
"706","Neurons - 1",0,-0.00756239994980239,0,0,0.0339182174367421,0.302217497048688,12.613647107033,0,0.122173985325082,0,0,0,0,0.0114468216461298,0,2.3321589450665
"707","Radial Glia - 2",0,0.00118240830461424,0,0.000510970709693155,1.15487984006563,2.62149656241077,9.49368622996421,0,0.460758709363126,0.0453975314937151,0,1,0,0.0278443465619068,0,5.96418332189551
"708","Radial Glia - 2",0,0.0139780956502682,0,0.00185220724037127,0.320844456159053,0.534343696219367,9.31254755126369,0,0.78068342235756,0,0,0,0,0,0,0.633664792122872
"709","Radial Glia - 1",0,1.51646194285659,0,0,0.0515029603303264,-0.0768589086449582,2.83117148238332,0,1.3994686128753,0,0,1,0,0.00593887967083334,0,2.0216092730816
"710","Neurons - 1",0,-0.00307874809847995,0,0,0.0149185268409424,0.678745793611942,10.2695472000476,0,0.0531788908643061,0.00584839011805331,0,2,0,0.000584988394252987,0,3.76189688311588
"711","Neurons - 2",0,0.129608629313862,0,0,0.963448824449875,22.1098979770278,45.1064817952397,0,1.33201208121061,1.07053066300399,0,0,0,0,0,21.0004175271328
"712","Neurons - 2",0,-0.10080334543848,0,-0.0152679098789326,0.109117071686399,3.60858440308533,9.88518824122334,0,0.67892986925022,0.00432535338900329,0,0,0,0.0551556163279402,0,6.33860285077626
"713","Neurons - 1",0,0,0,-0.00201823950088372,1.15577477730047,3.50107676279164,18.6643120471186,0,0.261023980729564,0,0,0,0,0.0151160379841927,0,6.68799877012481
"714","Astrocytes",0.440758944145742,0.225287066158986,0,0.119207948132762,-0.00503667704879906,0.535332710496918,3.01627745578749,0,0.762970767225686,0,0,1,0,0.0340434143034212,0,0.286377861727593
"715","NPC",0,0.0673261062390054,0,0,0.201664662195198,2.70357001721031,10.1591130882494,0,0.0377774529506243,0,0,0,0,0.00832608889379672,0,1.84951076707135
"716","Mixed",0,0.0352857146399993,0,0.165997028942105,0.409613965648338,0.115276487389342,3.65732761912728,1,1.20661810531735,0,0,1,0,0.0346139901049355,0,0.0827984088772619
"717","Radial Glia - 2",0,0.0354980071926549,0,0.000239305494882175,-0.0234368331680623,3.93248807897401,9.63420947986713,0,1.34474560377733,0.0764801978742751,0,0,0,0,0,5.44741215124402
"718","Radial Glia - 1",0,0.0653721300172355,0,0,0.112986027601273,4.7576527588504,7.83302744107954,0,0.0381541339404056,0.025202040101759,0,0,0,0.00934038318220468,0,1.54030584074999
"719","NPC",0,0.0410697806855125,0,0,1.07804482380997,2.47384547418997,15.8272591197375,0,1.30134458266589,0,0,0,0,0.0484523321071938,0,4.64202270909401
"720","Neurons - 1",0,0.00617523654687253,0,0,0.0664087479035678,5.27143181135521,17.72139131811,0,-0.0719301034232534,0,0,0,0,0.00362976756265479,0,8.17183800620579
"721","Neurons - 1",0,0.0099806144281397,0,-0.0207156091422462,0.0498336871921497,5.35849789201498,11.7320125710018,0,-0.0188128357273716,0.0017211703189117,0,0,0,0.002344414427977,0,3.93934688215909
"722","Astrocytes",0.558839320507291,3.11744676104327,0,1.10303635770195,-0.0521351743356978,4.65456410993054,7.53640619070363,0,-0.106741141193926,-0.028339637404839,0,7,0,0.114483622585923,0,6.09349359182776
"723","Neurons - 1",0,0.0123535341660392,0,-0.0114228941129756,0.120755751071581,2.410426142276,9.87778566133879,0,0.105672741354375,0.00398320914364621,0,0,0,0.00190062129385088,0,2.74556899424804
"724","Astrocytes",0,0.00622855423946219,0,0.0324215765569777,0.166991802984402,0.691795780219992,4.49965942349902,0,0.476165458036287,1,0,0,0,0,0,1.00187666724255
"725","Radial Glia - 2",0,0.0245042370535937,0,0,0.38220900324602,3.29860680150746,18.7932421080906,0,0.0391450804219644,0,0,1,0,0,0,0.465492606243421
"726","Neurons - 2",0,-0.00213146501491248,0,0,0.0307200418294357,2.02297714817587,9.46697141000268,0,0.19205010817874,0.027825125225825,0,0,0,0.000701148306271347,0,4.82974894467585
"727","Radial Glia - 1",0,-0.0328189692477684,0,0,0.117450446442754,0.145503357859117,3.96650962166226,0,0.461781088325443,0,0,0,0,0,0,0.0788932008233307
"728","Radial Glia - 2",0,-0.054045637468107,0,0.00250927490550193,-0.101214484834303,4.07192872528684,8.94679948815216,0,0.41366449313253,0.0403115388446795,0,0,0,0.00478533171638913,0,0.582834285865079
"729","Radial Glia - 1",0,-0.063581084477858,0,0,0.0631600759946572,1.21972568457252,5.64992474175235,0,0.501636591236692,0,0,1,0,0,0,1.22590033976486
"730","Radial Glia - 1",0,1.34286990090001,0,0,0.0628383961059636,4.81153645826609,6.00532030235283,0,2.04730515284515,0.00307636340025078,0,1,0,0.0186929010740808,0,0.230105907281169
"731","Neurons - 1",0,-0.00550117226302066,0,0,0.200035998474905,4.9347933157882,15.4139837081258,0,0.0304297300124935,0,0,0,0,0.00575676560274895,0,8.06663971088961
"732","Radial Glia - 1",0,0.659259376972771,0,0,0.181997816454252,6.25268176898358,17.2315953064252,0,-0.0620301929403169,0.000572564903146914,0,1,0,0,0,1.73809666458777
"733","NPC",0,0.044463851552114,0,0,0.184692257444892,3.31364277710103,8.4365699304525,0,-0.0145176721732774,0,0,2,0,0.00845450572819128,0,5.35245696965195
"734","Neurons - 1",0,0,0,0,0.0154587344080735,3.61070973658782,5.38353169578024,0,0.0219953650430026,0,0,0,0,0.00385992104696348,0,5.05042803624218
"735","Neurons - 2",0,0.0335724195046288,0,0,-0.115873603076819,0.560276381573479,26.4256691172972,0,1.39528045115006,0.0725248955791132,0,1,0,0,0,1.31525803334282
"736","Radial Glia - 1",0,0.256773577490224,0,0,0.121976502206911,0.334039880348553,2.3119174064285,0,0.374876964134251,0,0,1,0,0,0,1.15654180564555
"737","Mixed",0,0.163122519943471,0,0.0178525877451926,0.0674859995006503,-0.0491847452874502,1.95519306008315,0,1.58362091640347,0,0,0,0,0,0,2.99359621687356
"738","Radial Glia - 1",0,-0.165388832204076,0,0,0.0729762422138264,1.09276673842638,3.23939770789104,0,1.04870299020684,-0.0621342229610079,0,1,0,0.00335504005723509,0,1.16685432817419
"739","Mixed",0,0.0272340190390148,0,0,-0.0738413636370618,2.8141657471665,2.06313961239615,0,0.148045613665065,0,0,1,0,0,0,0.188270720394525
"740","Neurons - 1",0,0.00544856209516912,0,-0.00925046055867416,0.0702270120352957,6.12805484890887,16.3727707732151,0,0.111333354131225,0.0230320136154181,0,0,0,0.00106959242628827,0,3.56429832474449
"741","Radial Glia - 1",0,0.290884566248767,0,0,0.0213496123071566,-0.038230619205613,1.80130227321944,0,9.08444201744437,0,0,0,0,0.0278569337307343,0,0.240143984146282
"742","Astrocytes",0.11795949402799,0.163763477036172,0,0.513131110055851,0.0530609831339366,0.642589741658177,1.48116843710893,0,0.247636818775707,0,0,2,0,0.0780522886844246,0,0.650445539482742
"743","Radial Glia - 2",0,0.175816916121712,0,0,0.359176666505227,0.293014545545762,2.7318010216699,0,0.29409200338587,0,0,0,0,0,0,-0.00378311290753709
"744","NPC",0,0.0461763168297808,0,0,0.105572754826188,1.52397094949892,8.79900785861702,0,0.19130979720973,0.00515965655468648,0,0,0,0.071702898440633,0,5.76481042346065
"745","Mixed",0,-0.0074766275447075,0,0.0396892114523974,-0.535885004072889,0.0645244023278878,4.75857432773991,0,0.303405554171355,0,0,1,0,0.015341480815784,0,2.75114479108339
